Iter  | Wout Imp | LB         | Lagr Cost | Real Cost | UB     | Step   | Lambda   | Feasibility | Time      | 
44    | 3        | 35420.0000 | 33079.995 | 37147.000 | 38368. | 1.5306 | 0.500000 | NO          | 0.372125  | 
45    | 4        | 35420.0000 | 33277.873 | 37543.000 | 38368. | 1.4543 | 0.500000 | NO          | 0.373779  | 
46    | 5        | 35420.0000 | 33298.294 | 37411.000 | 38368. | 1.5115 | 0.500000 | NO          | 0.375443  | 
47    | 6        | 35420.0000 | 33480.974 | 37411.000 | 38368. | 1.2612 | 0.500000 | NO          | 0.377100  | 
48    | 7        | 35420.0000 | 33667.247 | 37411.000 | 38368. | 1.5685 | 0.500000 | NO          | 0.378782  | 
49    | 8        | 35420.0000 | 33754.529 | 37411.000 | 38368. | 1.4315 | 0.500000 | NO          | 0.380502  | 
50    | 9        | 35420.0000 | 33843.182 | 37411.000 | 38368. | 1.5177 | 0.500000 | NO          | 0.382186  | 
51    | 10       | 35420.0000 | 33915.286 | 37345.000 | 38368. | 1.1908 | 0.500000 | NO          | 0.383890  | 
52    | 11       | 35420.0000 | 34038.363 | 37213.000 | 38368. | 1.0802 | 0.500000 | NO          | 0.385543  | 
53    | 12       | 35420.0000 | 33975.032 | 37279.000 | 38368. | 1.5722 | 0.500000 | NO          | 0.387165  | 
54    | 13       | 35420.0000 | 34041.216 | 37411.000 | 38368. | 0.9260 | 0.500000 | NO          | 0.388788  | 
55    | 14       | 35420.0000 | 34140.423 | 37081.000 | 38368. | 1.3241 | 0.500000 | NO          | 0.390405  | 
56    | 15       | 35420.0000 | 34244.608 | 37213.000 | 38368. | 0.7740 | 0.500000 | NO          | 0.392040  | 
57    | 16       | 35420.0000 | 34188.635 | 37081.000 | 38368. | 0.9333 | 0.500000 | NO          | 0.393671  | 
58    | 17       | 35420.0000 | 34183.960 | 37213.000 | 38368. | 1.2030 | 0.500000 | NO          | 0.395279  | 
59    | 18       | 35420.0000 | 34307.420 | 36927.000 | 38368. | 1.0382 | 0.500000 | NO          | 0.396869  | 
60    | 19       | 35420.0000 | 34323.185 | 36795.000 | 38368. | 0.9224 | 0.500000 | NO          | 0.411942  | 
61    | 20       | 35420.0000 | 34360.268 | 36795.000 | 38368. | 0.9121 | 0.500000 | NO          | 0.413661  | 
62    | 1        | 35420.0000 | 34492.475 | 36927.000 | 38368. | 0.6105 | 0.250000 | NO          | 0.415351  | 
63    | 2        | 35420.0000 | 34584.708 | 37279.000 | 38368. | 0.6104 | 0.250000 | NO          | 0.416967  | 
64    | 3        | 35420.0000 | 34601.060 | 36927.000 | 38368. | 0.5781 | 0.250000 | NO          | 0.418552  | 
65    | 4        | 35420.0000 | 34621.032 | 36927.000 | 38368. | 0.5649 | 0.250000 | NO          | 0.420133  | 
66    | 5        | 35420.0000 | 34677.059 | 36927.000 | 38368. | 0.4330 | 0.250000 | NO          | 0.421738  | 
67    | 6        | 35420.0000 | 34720.233 | 37213.000 | 38368. | 0.6163 | 0.250000 | NO          | 0.423334  | 
68    | 7        | 35420.0000 | 34766.824 | 37213.000 | 38368. | 0.5431 | 0.250000 | NO          | 0.424923  | 
69    | 8        | 35420.0000 | 34728.223 | 37213.000 | 38368. | 0.5243 | 0.250000 | NO          | 0.426510  | 
70    | 9        | 35420.0000 | 34796.488 | 37213.000 | 38368. | 0.4327 | 0.250000 | NO          | 0.428082  | 
71    | 10       | 35420.0000 | 34802.399 | 36927.000 | 38368. | 0.4892 | 0.250000 | NO          | 0.429667  | 
72    | 11       | 35420.0000 | 34826.849 | 36927.000 | 38368. | 0.4545 | 0.250000 | NO          | 0.431266  | 
73    | 12       | 35420.0000 | 34835.790 | 36927.000 | 38368. | 0.4146 | 0.250000 | NO          | 0.432871  | 
74    | 13       | 35420.0000 | 34854.310 | 36927.000 | 38368. | 0.5656 | 0.250000 | NO          | 0.434454  | 
75    | 14       | 35420.0000 | 34836.533 | 36993.000 | 38368. | 0.4615 | 0.250000 | NO          | 0.436057  | 
76    | 15       | 35420.0000 | 34846.043 | 37213.000 | 38368. | 0.5463 | 0.250000 | NO          | 0.437638  | 
77    | 16       | 35420.0000 | 34886.007 | 37213.000 | 38368. | 0.5905 | 0.250000 | NO          | 0.439220  | 
78    | 17       | 35420.0000 | 34874.186 | 37213.000 | 38368. | 0.6396 | 0.250000 | NO          | 0.440803  | 
79    | 18       | 35420.0000 | 34907.861 | 36927.000 | 38368. | 0.4472 | 0.250000 | NO          | 0.442379  | 
80    | 19       | 35420.0000 | 34900.441 | 37213.000 | 38368. | 0.5158 | 0.250000 | NO          | 0.443945  | 
81    | 20       | 35420.0000 | 34900.771 | 37213.000 | 38368. | 0.5102 | 0.250000 | NO          | 0.445530  | 
82    | 1        | 35420.0000 | 34971.044 | 37213.000 | 38368. | 0.2447 | 0.125000 | NO          | 0.447110  | 
83    | 2        | 35420.0000 | 35028.052 | 37279.000 | 38368. | 0.2639 | 0.125000 | NO          | 0.448685  | 
84    | 3        | 35420.0000 | 35065.643 | 37213.000 | 38368. | 0.3389 | 0.125000 | NO          | 0.450239  | 
85    | 4        | 35420.0000 | 35080.604 | 36927.000 | 38368. | 0.2802 | 0.125000 | NO          | 0.451809  | 
86    | 5        | 35420.0000 | 35084.228 | 36927.000 | 38368. | 0.2879 | 0.125000 | NO          | 0.453373  | 
87    | 6        | 35420.0000 | 35101.720 | 36927.000 | 38368. | 0.3111 | 0.125000 | NO          | 0.454962  | 
88    | 7        | 35420.0000 | 35099.028 | 36927.000 | 38368. | 0.2521 | 0.125000 | NO          | 0.456528  | 
89    | 8        | 35420.0000 | 35133.287 | 36927.000 | 38368. | 0.2261 | 0.125000 | NO          | 0.458122  | 
90    | 9        | 35420.0000 | 35129.743 | 36927.000 | 38368. | 0.2434 | 0.125000 | NO          | 0.492551  | 
91    | 10       | 35420.0000 | 35106.494 | 37213.000 | 38368. | 0.3000 | 0.125000 | NO          | 0.494335  | 
92    | 11       | 35420.0000 | 35122.018 | 37213.000 | 38368. | 0.2496 | 0.125000 | NO          | 0.496141  | 
93    | 12       | 35420.0000 | 35130.016 | 36927.000 | 38368. | 0.2721 | 0.125000 | NO          | 0.498216  | 
94    | 13       | 35420.0000 | 35145.642 | 36927.000 | 38368. | 0.2282 | 0.125000 | NO          | 0.500351  | 
95    | 14       | 35420.0000 | 35153.399 | 36927.000 | 38368. | 0.3240 | 0.125000 | NO          | 0.502803  | 
96    | 15       | 35420.0000 | 35144.910 | 37213.000 | 38368. | 0.2735 | 0.125000 | NO          | 0.504671  | 
97    | 16       | 35420.0000 | 35161.345 | 37213.000 | 38368. | 0.2739 | 0.125000 | NO          | 0.506501  | 
98    | 17       | 35420.0000 | 35159.612 | 36927.000 | 38368. | 0.2714 | 0.125000 | NO          | 0.508201  | 
99    | 18       | 35420.0000 | 35142.124 | 36927.000 | 38368. | 0.2802 | 0.125000 | NO          | 0.509881  | 
100   | 19       | 35420.0000 | 35161.756 | 36927.000 | 38368. | 0.2289 | 0.125000 | NO          | 0.511528  | 
101   | 20       | 35420.0000 | 35163.626 | 37213.000 | 38368. | 0.2852 | 0.125000 | NO          | 0.513203  | 
